﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7mimnm2QlSzW3J38FRMETP","Thinking of You","Sister Sledge","We Are Family [Expanded]","1","4","266826","spotify:user:flngr","2015-11-05T21:13:53Z"
"spotify:track:60OjqNRaPn483reCuJ7soP","Blow Job (Feat. Karl Denson)","Ferry Ultra, Karl Denson","Ferry Ultra and the Homeless Funkers","1","11","386423","spotify:user:flngr","2015-11-07T14:09:54Z"
"spotify:track:7e2gO09sMga19tqQ9SaZlv","The Wiggle (Feat. Kurtis Blow)","Ferry Ultra, Kurtis Blow","Ferry Ultra and the Homeless Funkers","1","4","361437","spotify:user:flngr","2015-11-07T14:17:50Z"
"spotify:track:61vYsE6oV89Qr9JQxPJSmU","I Owe My Love to You (Feat. Ron Carroll & Byron Stingily)","Ferry Ultra, Ron Carroll, Byron Stingily","Ferry Ultra and the Homeless Funkers","1","5","289449","spotify:user:flngr","2015-11-07T14:24:02Z"
"spotify:track:4FGEtLRG3FW9YYip8hbB1t","Interestellaire (feat. Emilie Farcy)","Juan Laya, Jorge Montiel, Emilie Farcy","Amore / Interstellaire EP","1","3","345395","spotify:user:flngr","2015-11-20T21:09:29Z"
"spotify:track:4DrUetn0yNbBukXexNnJ2B","Let No Man Put Asunder","First Choice","Delusions (Expanded Edition)","1","7","264760","spotify:user:flngr","2015-12-16T13:41:52Z"
"spotify:track:4aGgWYM6wvQXRvBYCQ3DF0","I Like What You're Doing To Me - 12 Inch Version","Young and Company","I Like What You're Doing To Me","1","9","440026","spotify:user:flngr","2015-12-16T13:43:45Z"
"spotify:track:6L0XrW08NVbwk1olVo8IGE","Make That Move","Shalamar","The Complete Solar Hit Singles Collection","1","8","229040","spotify:user:flngr","2015-12-16T14:02:50Z"
"spotify:track:4JlzfJinxbr6OQeKQ9bdg4","This Will Be (An Everlasting Love)","Natalie Cole","Best Of 1975","2","2","171226","spotify:user:flngr","2015-12-27T12:07:49Z"
"spotify:track:2hiYnuRvSOKYt8WQRVGmkA","Night So Right - Club Mix","Dolos","Hot Plate 2 - Volume 2","1","1","449493","spotify:user:flngr","2016-01-20T14:13:28Z"
"spotify:track:0w76kDNzWJZrIXf2NmmrVe","Nomalizo","Letta Mbulu","Greatest Hits","1","10","308440","spotify:user:flngr","2016-02-06T09:54:46Z"
"spotify:local:Walter+WoIff::Letta+Mbulu+-+Nomalizo+%28Walter+Wolff+Edit%29:536","Letta Mbulu - Nomalizo (Walter Wolff Edit)","Walter WoIff","","0","0","536000","spotify:user:flngr","2016-02-07T16:47:13Z"
