﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3Sc77x3OstZ0azAVqU1Q3Y","Furthermore - Oliver Klein & Peter Jürgens Remix","Martin Eyerer","Organic Techhouse Vol.3","1","14","535452","spotify:user:flngr","2013-06-11T22:55:36Z"
"spotify:track:58EDTRzJr8hz8A6NkQTxST","Tango For Noemi - Ramon Tapia Tango Bango Remix","Rainer Weichhold","Organic Techhouse Vol.3","1","17","453988","spotify:user:flngr","2013-06-12T20:24:54Z"
"spotify:track:165GiHP9YZlZil8vCLt6XD","Bayside","Chase Buch, Nick Olivetti","Organic Techhouse Vol.3","1","19","467253","spotify:user:flngr","2013-06-12T20:24:57Z"
"spotify:track:4cr1CyBbuO4cuzfxwfuZ0t","Heat - Marc Romboy Remix","Namito","Organic Techhouse Vol.3","1","24","543475","spotify:user:flngr","2013-06-12T21:05:07Z"
"spotify:track:10Jq6Guvcr5rxoqF2BCJ5L","All She Wants Is - Original Mix","Karotte, Gregor Tresher","Organic Techhouse Vol.3","1","29","418826","spotify:user:flngr","2013-06-12T21:40:46Z"
"spotify:track:1PR6pZ2UQqRYxZhz32p9Gb","Down For Maintenance","Pierre Deutschmann","Organic Techhouse Vol.4","1","26","432500","spotify:user:flngr","2013-06-14T20:58:16Z"
"spotify:track:2Iya12ATzQxavQmva2E55U","Luv & Love","Luca Orsini","Organic Techhouse Vol.4","1","27","435936","spotify:user:flngr","2013-06-14T21:05:00Z"
"spotify:track:2a3FaoqECorBuMHwOkZQpS","I House You","Lützenkirchen","Organic Techhouse Vol.2","1","4","398000","spotify:user:flngr","2013-06-14T21:30:13Z"
"spotify:track:7FXUsIUHr2gbpMZWPk2BNJ","Borderline","Lützenkirchen","Organic Techhouse Vol.2","1","13","368878","spotify:user:flngr","2013-06-15T09:08:31Z"
"spotify:track:3ua5Q5FSlq4PPms09Kt6o5","Escape To Amsterdam","Gregor Tresher","Organic Techhouse Vol.2","1","15","337699","spotify:user:flngr","2013-06-15T09:22:11Z"
