﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3Us4LY0V6e65g5qXCfKfzT","Red Runner","Wayne Snow","Red Runner EP","1","1","247680","spotify:user:flngr","2016-01-21T13:17:55Z"
"spotify:track:7cjPv54m4EdJHhRbfIIJZ8","Rosie - Nu Guinea's Paradise Remix","Wayne Snow, Nu Guinea, Max Graef","Rosie","1","4","416712","spotify:user:flngr","2016-01-21T13:20:58Z"
"spotify:track:76JVya7Zp4HlEJCv3hx2qJ","Dab Housing","Real Lies","Real Life","1","2","254613","spotify:user:flngr","2016-01-22T14:59:07Z"
"spotify:track:4cNyHbRoGHqHYJOI2mlgAF","Sidetripping","Real Lies","Real Life","1","11","284853","spotify:user:flngr","2016-01-22T15:08:49Z"
"spotify:track:5UTkylfF2sOAD96OHYjKuW","Perfect Situation","Les Loups","Club Coeur","1","3","275409","spotify:user:flngr","2016-01-24T12:00:13Z"
"spotify:track:1SoBehfQMenbfWOqgEZZCG","Must Be Love","Les Loups","Club Coeur","1","6","240213","spotify:user:flngr","2016-01-24T12:05:12Z"
"spotify:track:3gEfU6pDHyLPg9f9aT7waG","Thinking Bout It","Tia London","Love Junkie","1","3","264187","spotify:user:flngr","2016-01-28T10:30:55Z"
"spotify:track:7jf88JguSCf9rhdcB2An65","Champagne Problems - HNNY Remix","Dante, Adiam","Champagne Problems (Remixes)","1","1","1366493","spotify:user:flngr","2016-01-28T14:28:28Z"
"spotify:track:39ZyZXPZH0TlIQmEuRj5vo","How Long","The Shitz","How Long","1","1","257866","spotify:user:flngr","2016-02-02T21:42:34Z"
"spotify:track:44ETQCGE31ypmEc5ut3WMe","Cashout","Fugazi","The Argument","1","2","264920","spotify:user:flngr","2016-02-02T21:43:56Z"
"spotify:track:0KM20EUr5bOH7KgMqhfDwK","Crazy Lazy","Spike","Orange Cloud Nine","1","12","111278","spotify:user:flngr","2016-02-02T21:53:24Z"
"spotify:track:1A0MZvj8IjGse9kEv3wxda","Take It Home","Spike","Orange Cloud Nine","1","13","157040","spotify:user:flngr","2016-02-02T21:55:17Z"
"spotify:track:6uacQpHOWrCXWEYRCdprap","You And Me","Benny Sings, GoldLink","Studio","1","6","189320","spotify:user:flngr","2016-02-02T22:00:23Z"
"spotify:track:6eBaux9fj56JTtaa3qwKvV","High Living","Toro y Moi","Anything In Return","1","8","259479","spotify:user:flngr","2016-02-02T22:02:41Z"
"spotify:track:1WfJepjjWZL6iEnFoS580x","Your Darkness - Original Mix","Benoit & Sergio","Your Darkness EP","1","2","308270","spotify:user:flngr","2016-02-06T10:20:43Z"
"spotify:track:0HnA7K1T1Bu7A8QHr3a4ZU","Constantly no respect (the phenomena) - Black Mustang Remix","Black Devil Disco Club, Black Mustang","Ride Again","1","3","469093","spotify:user:flngr","2016-02-07T13:40:02Z"
"spotify:track:3yYLsxafXJke6kqv1DGaRX","Come to This","Clement Bazin","Night Things","1","1","252000","spotify:user:flngr","2016-02-07T16:32:09Z"
"spotify:local:Walter+WoIff::Letta+Mbulu+-+Nomalizo+%28Walter+Wolff+Edit%29:536","Letta Mbulu - Nomalizo (Walter Wolff Edit)","Walter WoIff","","0","0","536000","spotify:user:flngr","2016-02-07T16:44:26Z"
