﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3XGC1ozGqsQGXYIkhBsrAY","Playground - Mario Basanov Vocal Remake","Motorcitysoul, Phil Fill","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","6","359385","spotify:user:flngr","2015-02-03T00:02:39Z"
"spotify:track:082jAB8ValDguMSLaT7CZZ","Pass The Dutchie","Musical Youth","Dancehall 101 - Vol. 3","1","1","199973","spotify:user:flngr","2015-02-05T19:50:06Z"
"spotify:track:6YvP6BkFG912BHoq7ZNrLD","Bam Bam","Sister Nancy","Total Reggae: Summer Hits","1","3","190266","spotify:user:flngr","2015-02-05T19:50:11Z"
"spotify:track:5VIdfsQjWYYFoo07bBRGSC","Skip Stones","Natas Loves You","The 8th Continent","1","4","215413","spotify:user:flngr","2015-02-21T18:26:04Z"
"spotify:track:3DYiGhUODWqUvfvQJVbDvU","Coult It Be Love - Remix","Loni Gamble","Classics Funky Music, Vol. 2","1","4","427173","spotify:user:flngr","2015-03-12T13:41:13Z"
"spotify:track:20D61egfxKE9pp3Ffx99Xz","Brooklyn","Youngblood Brass Band","Live. Places.","1","1","425466","spotify:user:flngr","2015-03-20T17:33:06Z"
"spotify:track:1sFKcUH5sMAV4Qs0E99OLq","22","Lily Allen","It's Not Me, It's You","1","4","185527","spotify:user:flngr","2015-04-13T12:43:08Z"
"spotify:track:0lyPriADiItUMy5D6cVqYc","Coming Over to My Place","Palma Violets","Danger in the Club","1","5","249524","spotify:user:flngr","2015-05-04T12:18:05Z"
"spotify:track:6SdAztAqklk1zAmUHhU4N7","Taken for a Fool","The Strokes","Angles","1","5","203240","spotify:user:flngr","2015-05-04T12:51:34Z"
"spotify:track:5yoOsu09qo5tGL6YQoo5c7","Look At Where We Are","Hot Chip","In Our Heads","1","4","239426","spotify:user:flngr","2015-05-06T11:20:09Z"
"spotify:track:2iKmlStcD9C2b8ntGrZ2AA","Solid Ground - Tommy Musto Remix","Jasper Street Company, Tommy Musto","Eamon Harkin and Justin Carter: Weekends and Beginnings","1","8","278134","spotify:user:flngr","2015-05-12T14:26:20Z"
"spotify:track:39qYD4J4BKvZMQgxfXl5bv","Eye in the Sky","The Alan Parsons Project","Eye In The Sky","1","2","276280","spotify:user:flngr","2015-05-15T19:06:50Z"
"spotify:track:34qTc0pge3JZi8g2Cr8Fuc","There Must Be a Better World Somewhere","B.B. King","Anthology","1","4","338426","spotify:user:flngr","2015-05-20T21:30:26Z"
"spotify:track:7I6Agfjs8YTZwbevBW71Sl","Hummingbird","B.B. King","Anthology","1","6","274026","spotify:user:flngr","2015-05-20T21:44:09Z"
"spotify:track:6fQcqEcXfnY0L6VwS0c3gT","Cheerleader - Felix Jaehn Remix Radio Edit","OMI","Cheerleader (Felix Jaehn Remix Radio Edit)","1","1","180021","spotify:user:flngr","2015-05-27T14:25:39Z"
"spotify:track:3CVPyuuD6HxWXgPbbGqbg6","Are You What You Want to Be?","Foster The People","Supermodel","1","1","270840","spotify:user:flngr","2015-06-07T12:49:11Z"
"spotify:local:ThatNewRave::Foster+The+People+-+Call+It+What+You+Want+%28Treasure+Fingers+Remix%29:222","Foster The People - Call It What You Want (Treasure Fingers Remix)","ThatNewRave","","0","0","222000","spotify:user:flngr","2015-06-07T12:51:55Z"
"spotify:local:gresty1::Abidjan+City+Breakers+%27A.C.B.+Rap%27+%28Disco+Stock+1983%29:385","Abidjan City Breakers 'A.C.B. Rap' (Disco Stock 1983)","gresty1","","0","0","385000","spotify:user:flngr","2015-06-17T15:07:19Z"
"spotify:track:4KVwezl6B9EMJdASoq4MuN","Toda Menina Baiana","Gilberto Gil","Realce","1","7","225399","spotify:user:flngr","2015-07-15T05:43:45Z"
"spotify:track:0Z21JPecgmeXFYTzxgdmPq","Act of God - Robotaki Remix","Tyler Touché, Jason Gaffner","Act of God (Robotaki Remix)","1","1","278571","spotify:user:flngr","2015-08-02T09:15:05Z"
"spotify:track:18WqcVKY0p98qA8svkmCR8","Soldier ft. Big Red & 5Nizza","DJ Vadim","U Can't Lurn Imaginashun","1","1","255893","spotify:user:flngr","2015-08-04T11:40:31Z"
"spotify:track:1Rt2M3cTsABz635LjKHCKb","African","Peter Tosh","Live at My Fathers Place 1978","1","4","332386","spotify:user:flngr","2015-08-04T19:14:55Z"
"spotify:track:57F77uQ1sN5d5FMMEKVQ8w","Burial","Peter Tosh","Live at My Fathers Place 1978","1","5","518666","spotify:user:flngr","2015-08-04T19:24:09Z"
"spotify:track:2V5krxTUJqp2xKL65VsM5g","Mr. Zoot Suit","Bonnie Edwards","Bonnie Edwards And The Practical Cats","1","1","176106","spotify:user:flngr","2015-08-07T19:08:14Z"
"spotify:track:6RtPijgfPKROxEzTHNRiDp","Rude","MAGIC!","Don't Kill the Magic","1","1","224840","spotify:user:flngr","2015-08-09T20:37:40Z"
"spotify:track:78W2A93js8yyGgtzXyNyvR","The Ghetto","George Benson","Les Plus Grands Tubes Jazz","4","7","296426","spotify:user:flngr","2015-08-13T23:13:17Z"
"spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn","Stressed Out","Twenty One Pilots","Blurryface","1","2","202333","spotify:user:flngr","2015-08-13T23:35:02Z"
"spotify:track:6LL28UI67FS5S3qUtKo2TY","Homenaje Al Beny (Castellano Que Bueno Baila Usted)","Gente De Zona","A Full","1","4","239680","spotify:user:flngr","2015-08-16T15:20:41Z"
"spotify:track:5CpgcthiMKWH3Xx8EWx3yB","Mi Swing Es Tropical","Quantic, Nickodemus, Tempo, Candela All Stars","Chef (Original Motion Picture Soundtrack)","1","10","236543","spotify:user:flngr","2015-08-16T15:26:11Z"
"spotify:track:0gSvEcIBXqiYqomjp6hKHj","Le chant des sirènes","Fréro Delavega","Fréro Delavega","1","3","178986","spotify:user:flngr","2015-08-22T19:03:44Z"
"spotify:local:Anthony+Brun::Fr%C3%A9ro+Delavega+%2F+Le+Chant+Des+Sir%C3%A8nes+%28Skydancers+Remix%29:180","Fréro Delavega / Le Chant Des Sirènes (Skydancers Remix)","Anthony Brun","","0","0","180000","spotify:user:flngr","2015-08-22T19:07:18Z"
"spotify:track:58iaa4IU9JZKDZlFf2Vf7U","All Around the World","Rejjie Snow","All Around the World","1","1","215868","spotify:user:flngr","2015-08-28T17:49:29Z"
"spotify:track:7rdjfrTBMNt3KaaGvSv3YG","Nothing But Trouble - Instagram Models","Lil Wayne, Charlie Puth","Nothing But Trouble (Instagram Models)","1","1","217984","spotify:user:flngr","2015-08-29T10:19:35Z"
"spotify:local:Yvan+Magone::Happy+depuis+ABIDJAN+%28C%C3%B4te+d%27Ivoire%29:272","Happy depuis ABIDJAN (Côte d'Ivoire)","Yvan Magone","","0","0","272000","spotify:user:flngr","2015-08-29T18:07:07Z"
"spotify:track:5W9tNDrGk5MdyRvvR0yQZk","Home Tonight (Extended Version)","Lindstrøm, Grace Hall","Home Tonight","1","1","553239","spotify:user:flngr","2015-09-01T21:51:59Z"
"spotify:track:4KQdawPFAdJR2AqLcv8Rcv","Le Jazz Courant Noir","Funky DL","Blackcurrent Jazz 2","1","2","205186","spotify:user:flngr","2015-09-03T19:38:49Z"
"spotify:track:2pucDx5Wyz9uHCou4wntHa","Inspector Norse","Todd Terje","It's the Arps","1","1","400751","spotify:user:flngr","2015-09-02T20:09:41Z"
"spotify:track:0Def9GQnjyliBmy7LmoXvn","Svensk Sås","Todd Terje","It's Album Time","1","4","163613","spotify:user:flngr","2015-09-02T21:04:22Z"
"spotify:track:1jH4nQVWTaOCeTs8Fb99QE","My Tunes","Specifics","II","1","1","260253","spotify:user:flngr","2015-09-03T20:16:19Z"
"spotify:track:76LUyAG1MTqr8i72xgPNPf","Forget","Marina and the Diamonds","FROOT","1","5","249535","spotify:user:flngr","2015-09-05T11:23:43Z"
"spotify:track:3lXyAigS8GlqUH9xIiFnKH","Can't Pin Me Down","Marina and the Diamonds","FROOT","1","7","205680","spotify:user:flngr","2015-09-05T11:26:21Z"
"spotify:track:5UBS7QGzK8TikZe4v6A91F","Nothing Gold - Todd Terje Remix","Joakim","Nothing Gold EP","1","2","561681","spotify:user:flngr","2015-09-06T13:22:01Z"
"spotify:track:33shKj8ITudJZWeILU6Ciu","Camino Del Sol (Todd Terje Remix)","Antena, Various Artists","Ku De Ta Vol. 1. Best of (By Jim Breese & Btk)","1","13","406511","spotify:user:flngr","2015-09-06T13:30:19Z"
"spotify:track:5TSSrV0idbiwWj0qdd4YwI","Bang Bang","Mani","Babysitting (Bande originale du film)","1","9","221000","spotify:user:flngr","2015-09-06T21:06:19Z"
"spotify:track:33lfvFiOQFHJKZXANsf5SZ","Jazz Party","Jazz Spastiks","The Product","1","13","136231","spotify:user:flngr","2015-09-07T18:43:38Z"
"spotify:track:4kPmwWD7jEjFk8GLqoSD20","Talk Nah","Loose Change, Ozi Batla","Listening Party","1","12","332146","spotify:user:flngr","2015-09-14T19:56:59Z"
"spotify:local:gmercado::Glen+Adams+-+A+Beat+For+You:418","Glen Adams - A Beat For You","gmercado","","0","0","418000","spotify:user:flngr","2015-09-16T21:08:04Z"
"spotify:track:1Bovn3zcbenKWDlmiPMtZP","Shake Your Body - Vocal Version","The Boogieman, Juan Laya, Andre Espeut, Jorge Montiel","Shake Your Body (feat. Juan Laya, Andre Espeut & Jorge Montiel)","1","1","266000","spotify:user:flngr","2015-09-17T21:11:18Z"
"spotify:track:0CRqTR3y7ogLIlhUVCi4lG","All Beautiful Things","Rivera Rotation","Horsley Park","1","8","358306","spotify:user:flngr","2015-09-18T20:11:39Z"
"spotify:track:5dkKKaVdvpcYecoxkwC6sa","Waterdrops","Rivera Rotation","Waterdrops","1","11","352986","spotify:user:flngr","2015-09-18T20:29:03Z"
"spotify:track:0G0QERN9xjEsiJqQbiTgtw","Eazy Rider - Chip Wickham Remix","Eddie Roberts & The Fire Eaters","The Sound of Légère Recordings: Disco Vibes","1","4","247573","spotify:user:flngr","2015-09-19T20:58:49Z"
"spotify:track:5l2PMgMfAZpA9pQXL7GRJ1","You, Me, Here, Now","Detroit Swindle","Boxed Out","1","13","293836","spotify:user:flngr","2015-10-04T20:39:45Z"
"spotify:track:56sreEUrAes3e5dFhTMm8S","You, Me, Cellphones","Husbands","Husbands","1","3","217023","spotify:user:flngr","2015-10-11T01:30:42Z"
"spotify:track:2hbjfRbfk4ZxRlleyJauKs","Veuillez Veiller Sur Vos Rêves","Dela","Changes Of Atmosphere","1","9","308825","spotify:user:flngr","2015-10-11T21:44:11Z"
"spotify:local:Shanachie+Fan::Les+Nubians+-+Veuillez+Veiller+Sur+Vos+Reves+%282011%29:298","Les Nubians - Veuillez Veiller Sur Vos Reves (2011)","Shanachie Fan","","0","0","298000","spotify:user:flngr","2015-10-11T22:00:16Z"
"spotify:track:0Km9asL1KzOisj35V4YHNb","Fuck Money (Remix) [feat. Enz & Tasco]","Dela","Atmosphere Airlines Vol.1","1","9","185248","spotify:user:flngr","2015-10-11T22:00:24Z"
"spotify:track:0LvBs4POGn7q5T5ManBLOI","Party&bullshit","Dela","Atmosphere Airlines Vol.2","1","7","168557","spotify:user:flngr","2015-10-12T07:09:43Z"
"spotify:track:1VNwltjsVkGDuBxdigLjGg","Wheel And Come Again","Roger Robinson","Dis Side Ah Town","1","10","177877","spotify:user:flngr","2015-10-23T20:41:05Z"
"spotify:track:61pMMDjf4nVSiZcvnSklyr","How D'you Feel - Club Mix","Hi-Tension","DJ Collector [Maxi Club 3] - Club Mix, 12" & Maxis des titres Funk","1","3","327426","spotify:user:flngr","2015-10-25T15:09:56Z"
"spotify:track:23yamcCJBEtIz9F8WpU08q","I Can't Shake This Feeling - Club Mix","Klique","DJ Collector [Maxi Club 3] - Club Mix, 12" & Maxis des titres Funk","1","4","342032","spotify:user:flngr","2015-10-25T15:09:56Z"
