﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:local:Lazerhawk:The+VIDEO+CRAZE:THE+VIDEO+CRAZE:339","THE VIDEO CRAZE","Lazerhawk","The VIDEO CRAZE","0","0","339000","spotify:user:flngr","2013-08-13T18:02:45Z"
"spotify:track:7y0zhdpYKjbmHMFSUrhfSm","Beyond the Infinite Void","Lazerhawk","Visitors","1","11","267527","spotify:user:flngr","2013-08-13T18:02:47Z"
"spotify:track:4o1GhvLLzi4udXAfOBnpPQ","Shuffle (Original Mix)","Mark Wells","It Could Be Anything","1","3","402000","spotify:user:flngr","2013-08-13T18:05:00Z"
"spotify:track:69Xd9INPcqQf6xD5pIp2cv","Breathe This Air","Jon Hopkins","Immunity","1","3","329906","spotify:user:flngr","2013-08-18T08:03:47Z"
"spotify:track:43w78eVBYcFrbPHekq3QAU","Waterkristallen","Arjuna Schiks","Waterkristallen - EP","1","1","467447","spotify:user:flngr","2013-09-02T12:58:33Z"
"spotify:track:04YRppfVvbr1gfWbysUz6N","Clear - Original Mix","Joris Voorn","Future History","1","10","278747","spotify:user:flngr","2013-09-02T15:20:14Z"
"spotify:track:6Ln2xjmpif3SELyInlwOj9","It Ain't Mine - Original Mix","Joris Voorn","Future History","1","11","294035","spotify:user:flngr","2013-09-02T15:25:37Z"
"spotify:track:7GquPt1cKCtiH0OOE6liWR","Zeronine - Original Mix","Joris Voorn","Future History","1","15","367338","spotify:user:flngr","2013-09-02T15:38:51Z"
"spotify:track:11ATLGWJ5RmWMUOVAuWkZb","Missing - Original Mix","Joris Voorn","Future History","1","17","315648","spotify:user:flngr","2013-09-02T15:47:44Z"
"spotify:track:1yxlYyPlG9DOFmLnwfCPpE","Phase Flow - Contra Communem Opinionem Remix","Audision, Contra Communem Opinionem","Surface to Surface - Remixes All in One","1","8","383031","spotify:user:flngr","2013-09-06T22:12:11Z"
"spotify:track:0x6NvA4VyzAyKBvU3GeiPf","The Long Run - Steve Bug Vocal Mix","Steve Bug, Mr. V","Blue Marlin Ibiza 2013","1","1","481292","spotify:user:flngr","2013-09-14T08:40:19Z"
"spotify:track:0WCHiM7tzhxuI0SYjoGAXO","The end of reason (ambient rework)","Max Cooper","Empirisch","1","2","502993","spotify:user:flngr","2013-09-15T21:15:16Z"
"spotify:track:7L0MEUxyikz4uHllLeLaYH","Freedom Dove (Feat. Bajka) - Ripperton Remix","Autodeep, Bajka","Freedom Dove","1","2","552000","spotify:user:flngr","2013-09-15T21:20:35Z"
"spotify:track:2xwcERz21AgMZZ8c0t3f8J","Island Three","Guardner","Paris Can´t Wait","1","8","242200","spotify:user:flngr","2013-09-15T21:48:48Z"
"spotify:track:5ggY5qyyVSgWV6csdtddxF","In the Still of the Night","Oscar Peterson Trio","The complete Cole Porter Songbooks","1","1","173412","spotify:user:flngr","2013-09-20T21:22:30Z"
"spotify:track:70MluEOJd2DaXur42Kk2rC","Show of Hands","Bushwacka!","Berlin Underground Selection (Finest Electronic Music)","1","17","420253","spotify:user:flngr","2013-10-06T20:54:42Z"
"spotify:track:2q7OHQcuKLEsceCYZLCy6H","Tranquillo","Sven Tasnadi & Juno6","Berlin Underground Selection (Finest Electronic Music)","1","18","447000","spotify:user:flngr","2013-10-06T20:59:35Z"
"spotify:track:601oWu4fh1z3W2tF0qkrsF","No News Today - Deadbeat Roller Dub","Exercise One, Argenis Brito","Berlin Underground Selection (Finest Electronic Music)","1","21","420346","spotify:user:flngr","2013-10-06T21:29:42Z"
"spotify:track:0pGGsGyI9yd0qe4xz1QZ2M","Lustre","Ed Davenport","Berlin Underground Selection 2","1","8","608500","spotify:user:flngr","2013-10-07T21:19:56Z"
"spotify:track:6aL20vefcHnsu115QUSSVM","Expand Your Mind","Den Ishu","Berlin Underground Selection 2","1","24","450619","spotify:user:flngr","2013-10-08T13:35:26Z"
"spotify:track:7EE7jbv7Dv8ZkyWBlKhPXX","Hours","Tycho","Dive","1","2","344158","spotify:user:flngr","2013-10-16T14:46:22Z"
"spotify:track:1RjP07A2H4WMmozQidd9x7","Dive","Tycho","Dive","1","4","499790","spotify:user:flngr","2013-10-16T14:55:55Z"
"spotify:track:22AjErgWGvXJIsYXKIWFUg","Dictaphone’s Lament","Tycho","Past Is Prologue","1","3","310706","spotify:user:flngr","2013-10-27T21:25:32Z"
"spotify:track:4tzqyCZu258CUkeWXCPFqx","From Home - Mux Mool Remix","Tycho","Past Is Prologue","1","16","239444","spotify:user:flngr","2013-10-27T22:26:05Z"
"spotify:track:4Ob21XR2Bzpiqy4JPT0AXI","The Disconnect","Tycho","The Daydream/the Disconnect","1","2","371533","spotify:user:flngr","2013-10-28T22:20:06Z"
"spotify:track:2CuIJbQ7CtyS1Rinmmil6T","Bowls - Holden Remix","Caribou","Swim + Swim Remixes","1","5","681426","spotify:user:flngr","2013-10-28T22:45:35Z"
"spotify:track:5SfhLhrXL6ZyWVPYNpSk8u","Kaili - Fuck Buttons Remix","Caribou","Swim + Swim Remixes","1","6","399600","spotify:user:flngr","2013-10-28T22:53:53Z"
"spotify:track:7nXKWpuw1VIL7eUTk9qOuC","Deep","Terique Greenfield","Plainly Calm","1","6","120818","spotify:user:flngr","2013-11-03T17:09:36Z"
"spotify:track:5vfG6L9cypMgMUrTAmCIDj","Feel So Good","Aki Bergen","Aki Bergen Collection, Vol. 1","1","5","388000","spotify:user:flngr","2013-12-08T18:45:23Z"
"spotify:track:41V9VI2uI79CNo6xHCwBCq","Don't Blame the Lights","Adelaide","Gildas Kitsuné Season's Greetings Mix (The Merry Christmas Edition)","1","13","186800","spotify:user:flngr","2013-12-18T21:59:42Z"
"spotify:track:3TeTDzFzxROwBX54BLTI4n","Velocity of Love (Hot Toddy Mix)","D-Pulse","Ritz Bar Paris - Session One","1","3","425666","spotify:user:flngr","2013-12-20T10:25:13Z"
"spotify:track:287RIZt0TwD2y89b3c5rnZ","Le Troublant Acid","Kza","Ritz Bar Paris - Session One","1","9","384960","spotify:user:flngr","2013-12-20T11:21:56Z"
"spotify:track:0XwVoRhIzJqJ1KCQzrP5mS","Versions","Moderat","II","1","3","310288","spotify:user:flngr","2014-01-13T13:58:27Z"
"spotify:track:3hzvbspMq0CkQf7Ht6JRk4","Gita","Moderat","II","1","7","262533","spotify:user:flngr","2014-01-13T14:23:57Z"
"spotify:track:4K1VZO39uy1VQfxJAndPoR","Damage Done","Moderat","II","1","10","326280","spotify:user:flngr","2014-01-13T14:35:03Z"
"spotify:track:6OGRM4MAOlyOdhHuX0OJ6P","A New Error","Moderat","Moderat (Deluxe Version)","1","1","367306","spotify:user:flngr","2014-01-13T14:45:50Z"
"spotify:track:03sdKkjiu2nu7r5llXYJlm","Quiet Place To Live","Lindstrøm","Six Cups Of Rebel","1","4","394946","spotify:user:flngr","2014-01-15T22:31:44Z"
"spotify:track:7vmyRbmYxdTANd5fqU0nwZ","Last Time - Jon Hopkins Remix","Jon Hopkins, Moderat","Last Time","1","4","356015","spotify:user:flngr","2014-01-18T07:27:43Z"
"spotify:track:3HvCwE2cSjM5RlGYEV98y9","Eddie - Oliver Nelson Remix","Everywhere","Eddie","1","2","247200","spotify:user:flngr","2014-01-24T10:12:17Z"
"spotify:track:0DRYSzaLvdoArDvJTkCl0B","Show Me","Touch Sensitive","Pizza Guy / Show Me","1","3","332772","spotify:user:flngr","2014-01-24T17:56:03Z"
"spotify:track:5ogn6knKXahyDQFN3DTJUf","Doubt","Vick Echo","A Forty Track Sampler Part 1","1","6","454484","spotify:user:flngr","2014-01-28T15:55:17Z"
"spotify:track:5KsQ713ct3SPU9hQgagmu7","The Smuggler","Surrealism","A Forty Track Sampler Part 1","1","12","590831","spotify:user:flngr","2014-01-28T16:36:57Z"
"spotify:track:3uikQor0Ja773FG1g4Sqbe","About Me","Dirty Culture","A Forty Track Sampler Part 1","1","15","412943","spotify:user:flngr","2014-01-28T17:14:54Z"
"spotify:track:6vp0Zdu9o4XqunVH6hLmWy","Smoking Area","Le Vinyl, Mani Rivera","A Forty Track Sampler Part 1","1","16","461960","spotify:user:flngr","2014-01-28T17:25:48Z"
"spotify:track:2IFAhswuhK4yzNjFH4IZo6","The Process - Original","Jeff Haze","The Process","1","1","390243","spotify:user:flngr","2014-02-04T10:22:09Z"
"spotify:track:4F0MeHqA2G0gnfLzTBtZ0Z","Escape From Tulsa - Jeff Haze Escape Mix","Jeff Haze","The Jeff Haze Experience","1","1","368004","spotify:user:flngr","2014-02-04T10:22:15Z"
"spotify:track:0ifoCuTp6QqnTBfnHMtWIO","Metaphysical - Jesse Rivera Remix","Jeff Haze","Funk Pumper","1","3","369120","spotify:user:flngr","2014-02-04T10:26:38Z"
"spotify:track:1ipL7pR0y5t3PDVGfdKavd","Viza Pentru Alta Stare","Dirty Culture","Welcome to My Mind","1","6","430824","spotify:user:flngr","2014-02-04T14:45:06Z"
"spotify:track:1frATD47zHHq9Mi3Ru2fGt","Still Inside of You","Dirty Culture","Welcome to My Mind","1","12","461779","spotify:user:flngr","2014-02-04T15:24:46Z"
"spotify:track:1SFXDOmnBWypdnYdvpQfRZ","It Is Not Meant To Be","Tame Impala","InnerSpeaker (Collector's Edition)","1","1","321746","spotify:user:flngr","2014-04-02T12:50:15Z"
"spotify:track:6OGa4SmdTS9UJKFA1WgJAe","Camilla","Thomas Fehlmann","Pop Ambient 2008","1","5","334680","spotify:user:flngr","2014-04-03T14:34:42Z"
"spotify:track:0u4rVVsfFauO1NHAOXcdog","Schwerelos","Thomas Fehlmann","Gute Luft","1","4","378920","spotify:user:flngr","2014-04-07T19:58:05Z"
"spotify:track:7oJfkadNBy8J9NQJCWqVz5","A Calf Born In Winter","Khruangbin","Late Night Tales - Bonobo","1","3","209046","spotify:user:flngr","2014-09-05T12:45:57Z"
"spotify:track:3ULZit7bnWjQxKwspf4oPD","Noname - Resketch Remix","123Mrk","Noname EP Remixed","1","7","380013","spotify:user:flngr","2014-10-28T16:57:59Z"
"spotify:track:6OGa4SmdTS9UJKFA1WgJAe","Camilla","Thomas Fehlmann","Pop Ambient 2008","1","5","334680","spotify:user:flngr","2014-11-09T18:24:36Z"
"spotify:track:0uQ7KsxFW11BV3xPVd9DbS","Mi Vida","Gorge","Mood","1","5","499440","spotify:user:flngr","2014-11-10T13:40:59Z"
"spotify:track:2ZzXZqyTphhLdih9KkecrK","Scribbled paper","Little Dragon","Best Of","1","11","364720","spotify:user:flngr","2014-11-10T23:51:03Z"
"spotify:track:4iioPwD1KYKTcuKOLmlv8C","Fortune","Little Dragon","Best Of","1","6","194133","spotify:user:flngr","2014-11-11T11:46:44Z"
"spotify:local:Unknown+Mortal+Orchestra::Swim+and+Sleep+%28Like+A+Shark%29+Little+Dragon+Remix:393","Swim and Sleep (Like A Shark) Little Dragon Remix","Unknown Mortal Orchestra","","0","0","393000","spotify:user:flngr","2014-11-11T12:00:04Z"
"spotify:local:::seconds_SydtheKyd_remix:194","seconds_SydtheKyd_remix","","","0","0","194000","spotify:user:flngr","2014-11-12T14:59:41Z"
"spotify:track:42KGdd5t1OsxrjZ97umC2e","Underbart","Little Dragon","Nabuma Rubberband","1","4","245089","spotify:user:flngr","2014-11-18T12:31:59Z"
"spotify:track:2XgTjKBgftRrhkCggY4w20","Pink Cloud","Little Dragon","Nabuma Rubberband","1","11","286017","spotify:user:flngr","2014-11-18T12:54:52Z"
"spotify:track:1LW78bmkT0fae2vjaiZiMT","A House - Original Mix","Joris Voorn, Kid A","Nobody Knows","1","2","314706","spotify:user:flngr","2014-11-18T13:09:20Z"
"spotify:track:0DbkeGALRNxU2xWQzJyjOd","Sweets For Piano - Original Mix","Joris Voorn","Nobody Knows","1","5","246306","spotify:user:flngr","2014-11-18T13:25:42Z"
"spotify:track:0O63lT7WWlzxQCdjBUPR6S","Ringo - Original Mix","Joris Voorn","Nobody Knows","1","7","322013","spotify:user:flngr","2014-11-18T13:32:53Z"
"spotify:track:5ZE1ZBYPMlteecjgS6DwKI","Dust - Original Mix","Joris Voorn, Bram Stadhouders","Nobody Knows","1","12","374680","spotify:user:flngr","2014-11-18T13:58:11Z"
"spotify:track:5UyevzxHfOHXnu0f0q1Bmm","Imaginary Musicians","Bram Stadhouders","Halt","1","2","400000","spotify:user:flngr","2014-11-18T15:32:28Z"
"spotify:track:0cA6QAZC1yeKAMlea8bNhJ","Run Faster","Bram Stadhouders","Halt","1","4","408000","spotify:user:flngr","2014-11-18T15:46:01Z"
"spotify:track:1hwZwn6tolr6IhcYARka4x","Imagine This","Bram Stadhouders","Halt","1","6","395000","spotify:user:flngr","2014-11-18T15:56:28Z"
"spotify:track:2XuEwFDgRfY74MlYZ4yTx8","Side 4, Pt. 3: Surfacing","Pink Floyd","The Endless River","1","17","166880","spotify:user:flngr","2014-11-30T20:28:00Z"
"spotify:track:06M0lqtNtfB8MMeBx5lJoD","The Beat is Underground - Calavera & Manya Ibiza Mix","Calavera & Manya, Laera","1 Year Of Vursatil","1","3","541935","spotify:user:flngr","2014-12-01T10:48:04Z"
"spotify:track:2kAwRhYlFuUTqhdeeWdzyO","You","Seinabo Sey","For Madeleine","1","4","221448","spotify:user:flngr","2014-12-03T17:40:27Z"
"spotify:track:7hrDA2n8BVGLyHra0rBiFd","Younger - Kygo Remix","Seinabo Sey","Younger (The Remixes)","1","1","351573","spotify:user:flngr","2014-12-03T17:43:10Z"
"spotify:track:4K1gaUG8NTnIqWrsLfXf1B","La lune rousse","Fakear, Deva Premal","Sauvage","1","1","225256","spotify:user:flngr","2014-12-04T15:39:53Z"
"spotify:track:4R66BTqdiHS4yrks3baUww","Sunset On The Vineyard","Cosmic Cowboys","Back and Forth","1","2","536585","spotify:user:flngr","2014-12-11T14:45:09Z"
"spotify:track:4fo2N6HUCj1lD9d8AMN1Jd","Alhaiya bilaval","Shruti Sadolikar","The Raga Guide","1","4","249040","spotify:user:flngr","2014-12-18T13:42:30Z"
"spotify:track:6R1bdJ86PJptBIZTUGhV3p","View Point","Teebs","E s t a r a","1","2","158803","spotify:user:flngr","2015-01-03T21:04:32Z"
"spotify:track:637rB6LifybIgGb3uLViBA","Exo","Mr.Troy","Exo","1","5","237491","spotify:user:flngr","2015-01-13T13:41:13Z"
"spotify:track:6Y4in9yL6FRU7wQvHrnjBt","Tozai - mixed","Joe Gray","DJ-Kicks (Will Saul)","1","4","315866","spotify:user:flngr","2015-01-16T14:31:28Z"
"spotify:track:68LTkSmRkMgIewJnZjMvwq","Hold Me","Ben Pearce","This is Development","1","2","330552","spotify:user:flngr","2015-01-23T22:05:25Z"
"spotify:track:5PspRmb3jMjlNO5NKeNiiL","Be Above It - Live","Tame Impala","Live Versions","1","7","449314","spotify:user:flngr","2015-01-28T09:59:20Z"
"spotify:track:1JSnjP5CqzbR7k8srXrW6b","Ripple - Original Mix","Max Cooper","Max Cooper - Traum Collection","1","6","459054","spotify:user:flngr","2015-01-28T14:10:07Z"
