﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2NgBN3g55MDvyttb7Wd7hH","All We Need (feat. Shy Girls) - Haywyre Remix","ODESZA, Shy Girls","All We Need Remixes","1","10","210999","spotify:user:flngr","2015-08-31T06:42:33Z"
"spotify:track:6H8tEitY5FbP5lEOepM7q8","Tobago","Jonas Rathsman","Tobago EP","1","1","290000","spotify:user:flngr","2015-08-31T12:12:28Z"
"spotify:track:23ewztfwfSuULU946Dn96d","Love Pressure","Sepalcure","Love Pressure EP","1","1","249417","spotify:user:flngr","2015-09-01T21:11:10Z"
"spotify:track:46Vcm3EXcBhWmdHKQ4eyQA","The Drifter","Romare","Projections","1","10","274354","spotify:user:flngr","2015-09-01T21:27:28Z"
"spotify:track:3qui9azjjFN4uKPT3Mm4Lt","La Bonne Attitude","Dela","Atmosphere Airlines Vol.1","1","20","200182","spotify:user:flngr","2015-09-03T19:12:57Z"
"spotify:track:3ZB4h7rWKKIMC06EzFiuE9","Shoulder Kiss","Freddie Joachim","Study Guide","1","10","156106","spotify:user:flngr","2015-09-03T19:33:37Z"
"spotify:track:4KQdawPFAdJR2AqLcv8Rcv","Le Jazz Courant Noir","Funky DL","Blackcurrent Jazz 2","1","2","205186","spotify:user:flngr","2015-09-03T19:38:33Z"
"spotify:track:3I8FSC9FcbGcx8tmehDITE","California","SoulChef","Long Hot Summer","1","4","199000","spotify:user:flngr","2015-09-03T20:10:04Z"
"spotify:track:33shKj8ITudJZWeILU6Ciu","Camino Del Sol (Todd Terje Remix)","Antena, Various Artists","Ku De Ta Vol. 1. Best of (By Jim Breese & Btk)","1","13","406511","spotify:user:flngr","2015-09-06T13:30:07Z"
"spotify:track:2tQxrhLg9pN6NJZQqSkR2k","Everybody´s Got To Learn Sometime","The Field","Yesterday and Today","1","2","407480","spotify:user:flngr","2015-09-07T06:18:40Z"
"spotify:track:2xEzBRrRcicq8ufhKg9cBX","Tape Deck","Jazz Spastiks","The Product","1","7","107670","spotify:user:flngr","2015-09-07T18:43:07Z"
"spotify:track:7CLNnKWmioabdTCDqveni2","Secret Garden","Joss Moog","Secret Garden","1","1","398637","spotify:user:flngr","2015-09-07T20:08:40Z"
"spotify:track:4Vmc1sc76HfJyNs0pTkyor","Floating World - Chuggy's Dub","Faze Action","Remixes #1","1","4","455710","spotify:user:flngr","2015-09-07T20:19:35Z"
"spotify:track:1Tcslcd6beS3WF3aVqwl17","Lying Together","FKJ","Electro Lab 01","1","16","267226","spotify:user:flngr","2015-09-07T20:37:14Z"
"spotify:track:67DqvIEafBCPNRMvY4qDpy","Love Undone","Lost Midas, Taylor O'Donnell","Shapes:Rectangles","1","1","166692","spotify:user:flngr","2015-09-07T20:55:41Z"
"spotify:local:gmercado::Glen+Adams+-+A+Beat+For+You:418","Glen Adams - A Beat For You","gmercado","","0","0","418000","spotify:user:flngr","2015-09-16T21:08:31Z"
"spotify:local:therememberofpast::Wally+Badarou+-+Voices:169","Wally Badarou - Voices","therememberofpast","","0","0","169000","spotify:user:flngr","2015-09-17T20:47:22Z"
"spotify:track:3yfK2B4Qy7MltMj03Gsosp","It's Got to Be Music - Extended Re-Edit","Juan Laya, Jorge Montiel","Boogie Magic","1","2","384000","spotify:user:flngr","2015-09-17T20:59:05Z"
"spotify:track:1Bovn3zcbenKWDlmiPMtZP","Shake Your Body - Vocal Version","The Boogieman, Juan Laya, Andre Espeut, Jorge Montiel","Shake Your Body (feat. Juan Laya, Andre Espeut & Jorge Montiel)","1","1","266000","spotify:user:flngr","2015-09-17T21:10:55Z"
"spotify:track:6M1XQvZg1jJeZIYmgV2hfZ","Alone Together - Remastered","Art Farmer","The Old Wild Shadow","1","18","237028","spotify:user:flngr","2015-09-18T19:30:32Z"
"spotify:track:2f8HLdFxm8gaKOTWWb3GG7","Are You Talking to Me ???","Rivera Rotation","Horsley Park","1","6","278453","spotify:user:flngr","2015-09-18T20:07:37Z"
"spotify:track:0CRqTR3y7ogLIlhUVCi4lG","All Beautiful Things","Rivera Rotation","Horsley Park","1","8","358306","spotify:user:flngr","2015-09-18T20:11:43Z"
"spotify:track:48y4ORRx0LJ7aQdgYXb5NK","Live the Dreams","Rivera Rotation","Horsley Park","1","9","335640","spotify:user:flngr","2015-09-18T20:17:34Z"
"spotify:track:5dkKKaVdvpcYecoxkwC6sa","Waterdrops","Rivera Rotation","Waterdrops","1","11","352986","spotify:user:flngr","2015-09-18T20:28:56Z"
"spotify:track:5iMiqUvKVXgx7HTDTZ6qXk","Disco Gamma","Los Charly's Orchestra","Chicano Disco Funk","1","10","305799","spotify:user:flngr","2015-09-19T16:08:46Z"
"spotify:track:2XdfbHVdA0r4PdGLbPbalX","Quite Like","Her","Quite Like - Single","1","1","244622","spotify:user:flngr","2015-09-19T16:23:53Z"
"spotify:track:6DNyqBAbghQIBYk4GsDTUQ","Summer Ride","The Unbelievable Two","The Sound of Légère Recordings: Disco Vibes","1","5","304373","spotify:user:flngr","2015-09-19T21:04:24Z"
"spotify:track:7yMWfaBuLHRkV0yy1vcWXZ","How It Feels (feat. C.Robert Walker)","Seductive Souls, C.Robert Walker","The Sound of Légère Recordings: Disco Vibes","1","9","415666","spotify:user:flngr","2015-09-19T21:23:40Z"
"spotify:track:2UYJqglnOMTvRcqQLNcjjf","Two Weeks","FKA twigs","LP1","1","3","247547","spotify:user:flngr","2015-09-20T11:54:48Z"
"spotify:track:5l2PMgMfAZpA9pQXL7GRJ1","You, Me, Here, Now","Detroit Swindle","Boxed Out","1","13","293836","spotify:user:flngr","2015-09-20T15:59:33Z"
"spotify:track:1rMW3vUUcHCZhGDUrgY8gs","I Believe In Mircales","Eddie Roberts & The Fire Eaters","The Sound of Légère Recordings: Easy Moods","1","9","316706","spotify:user:flngr","2015-09-20T13:34:37Z"
"spotify:track:1V0q5cUroUwxsOLiXjbLfz","Ciao - Original Mix","Christopher Rau","Two","1","8","233913","spotify:user:flngr","2015-09-20T18:33:23Z"
"spotify:track:4cIdPdqIxI1TuzlL91P0gR","La Gaviota","Limousine","EOS.MMX - The Summer Solstice Edition - Chapter One","1","13","353480","spotify:user:flngr","2015-09-22T13:01:12Z"
"spotify:track:6iMotwZADmktBRnM3l83Sz","Clotting","Deft","Clotting","1","1","216646","spotify:user:flngr","2015-09-26T21:27:58Z"
"spotify:track:4JMyrZqT3Ka4nqEQUYvmM0","Part Two: God Complex","L'Orange, Jeremiah Jae","The Night Took Us in Like Family","1","6","106153","spotify:user:flngr","2015-09-29T07:41:39Z"
"spotify:track:6jbgySyREi0vZIldoca1n5","Apples And Pears","Canyons","The Lovemore Ep","1","1","295346","spotify:user:flngr","2015-10-08T20:50:34Z"
"spotify:track:02FayRZAhl0inGus2LmdPN","Voilà","St Germain","St Germain","1","4","390973","spotify:user:flngr","2015-10-09T16:43:37Z"
"spotify:track:4W3W4cbErPT3JCW60IxKKj","How Dare You","St Germain","St Germain","1","6","403693","spotify:user:flngr","2015-10-10T12:11:52Z"
"spotify:track:7hb2hEHV71IqQFz3WrhAUj","Stakes Is High","Dela","Atmosphere Airlines Vol.1","1","3","128114","spotify:user:flngr","2015-10-10T12:33:56Z"
"spotify:track:0Km9asL1KzOisj35V4YHNb","Fuck Money (Remix) [feat. Enz & Tasco]","Dela","Atmosphere Airlines Vol.1","1","9","185248","spotify:user:flngr","2015-10-10T12:49:12Z"
"spotify:track:45bI6PYFqJ17MhWYMfUnnw","Just Chill [feat. Torae & Mela Machinko]","Dela","Atmosphere Airlines Vol.1","1","19","206518","spotify:user:flngr","2015-10-10T13:18:16Z"
"spotify:track:2hbjfRbfk4ZxRlleyJauKs","Veuillez Veiller Sur Vos Rêves","Dela","Changes Of Atmosphere","1","9","308825","spotify:user:flngr","2015-10-11T21:43:47Z"
"spotify:track:1NuXlFSL2dSLrKAdqePWf2","The Sag (feat. Aloe Blacc)","Dela, Aloe Blacc","Atmosphere Airlines Vol.2","1","11","208454","spotify:user:flngr","2015-10-12T07:20:55Z"
"spotify:track:3CNHLmc5GzNIjg1vGIlpzk","Pomslap","Pomrad","This Day EP","1","1","244599","spotify:user:flngr","2015-10-12T19:22:56Z"
"spotify:track:2WXA8KxJGUcKCDGn7m6xcc","Love Tip (feat. MC Melodee)","Onra, Mc Melodee","Fundamentals","1","5","182414","spotify:user:flngr","2015-10-12T20:15:56Z"
"spotify:track:5aOjXvZP7ZrlZOITiDX6y4","Like You Miss Me (feat. KC)","Onra, KC","Fundamentals","1","11","205782","spotify:user:flngr","2015-10-12T20:21:23Z"
"spotify:track:2ffKdTTfeHyL56COZFefez","West Side Story","Dela","Translation Lost","1","6","206619","spotify:user:flngr","2015-10-17T08:24:00Z"
"spotify:track:4CuQ0Qn66fUs2J0lK7bHue","Jay Electropietricus","Dela","Translation Lost","1","7","219939","spotify:user:flngr","2015-10-17T08:28:22Z"
